Temperature,FFMC_Boxcox,FFMCiqrO_Boxcox,FFMC,FFMC_exponential,FFMCiqrO,FFMCiqrO_exponential,FFMC_square,FFMCiqrO_square,FFMCiqrO_log,ISIiqrO_square,FFMC_log,ISI_square,DMCiqrO_log,FWIiqrO_square,ISIiqrO_exponential,DMC_log,ISI_exponential,ISIiqrO,DMCiqrO_Boxcox,ISI,DMC_Boxcox,BUIiqrO_log,FWIiqrO_exponential,BUI_log,RH_reciprocal,BUIiqrO_Boxcox,DMCiqrO_square,FWIiqrO,BUI_Boxcox,FWI,DMC_square,BUIiqrO_square,DMCiqrO_exponential,BUI_square,DMCiqrO,DMC_exponential,BUIiqrO_exponential,FFMCiqrO_reciprocal,RH_Boxcox,RH,RH_exponential,RH_square,RH_log,FFMC_reciprocal,BUIiqrO_reciprocal,BUI_reciprocal,DMC_reciprocal,DMCiqrO_reciprocal,Classes_notfire
30,16931160.796960387,27878326.69748237,85.4,40.69567211941302,85.4,40.69567211941302,9.241212041718338,9.241212041718338,4.447346100794524,2.1213203435596424,4.447346100794524,2.1213203435596424,2.772588722239781,2.5495097567963922,3.5022227230170477,2.772588722239781,3.5022227230170477,4.5,4.011313788014332,4.5,3.6864987649414545,2.8273136219290276,4.758036805828482,2.8273136219290276,0.015384615384615385,3.8708103615929845,4.0,6.5,3.4906758055219353,6.5,4.0,4.110960958218893,10.079368399158986,4.110960958218893,16.0,10.079368399158986,10.549671109074751,0.011709601873536299,165.8207416418187,65,32.4161274009682,8.06225774829855,4.174387269895637,0.011709601873536299,0.0591715976331361,0.0591715976331361,0.0625,0.0625,0
33,5770215.26920199,9206741.700181512,65.5,32.623790283887914,65.5,32.623790283887914,8.093207028119323,8.093207028119323,4.182050142641207,0.9486832980505138,4.182050142641207,0.9486832980505138,1.5260563034950492,0.6324555320336759,0.9159436536204298,1.5260563034950492,0.9159436536204298,0.9,1.8607585579549935,0.9,1.7797025303989844,1.4816045409242156,0.4659972203002852,1.4816045409242156,0.016129032258064516,1.7402707163454192,2.1447610589527217,0.4,1.651777439554948,0.4,2.1447610589527217,2.0976176963403033,3.5669596213216974,2.0976176963403033,4.6,3.5669596213216974,3.437245592399874,0.015267175572519083,156.00095376893714,62,31.1644696991088,7.874007874011811,4.127134385045092,0.015267175572519083,0.22727272727272727,0.22727272727272727,0.2173913043478261,0.2173913043478261,1
36,24882173.150180317,41433917.10250967,93.9,44.044125713229015,93.9,44.044125713229015,9.690201236300513,9.690201236300513,4.542230386214217,4.068169121361598,4.542230386214217,4.301162633521313,3.6788291182604347,5.415256226624923,10.367284064995346,3.6788291182604347,11.375655733427633,16.549999999999997,6.057627264226018,18.5,5.397446176609503,3.676300671907076,16.699303224185567,3.676300671907076,0.034482758620689655,5.56297025920237,6.29285308902091,29.324999999999996,4.848427001312414,30.0,6.29285308902091,6.284902544988268,21.449276857822312,6.284902544988268,39.6,21.449276857822312,21.404129982752256,0.010649627263045794,58.24582532899553,29,16.54493244605062,5.385164807134504,3.367295829986474,0.010649627263045794,0.02531645569620253,0.02531645569620253,0.025252525252525252,0.025252525252525252,0
35,11721119.285828277,19093261.14848881,78.0,37.735099740195594,78.0,37.735099740195594,8.831760866327848,8.831760866327848,4.356708826689592,1.3038404810405297,4.356708826689592,1.3038404810405297,1.7578579175523736,0.8944271909999159,1.556111699076326,1.7578579175523736,1.556111699076326,1.7,2.211312080306202,1.7,2.099848752376321,1.7047480922384253,0.8303126524449708,1.7047480922384253,0.01818181818181818,2.05294627126132,2.4083189157584592,0.8,1.9325647450304393,0.8,2.4083189157584592,2.345207879911715,4.327030880687091,2.345207879911715,5.8,4.327030880687091,4.139700367419944,0.01282051282051282,133.62098656111857,55,28.203450285995366,7.416198487095663,4.007333185232471,0.01282051282051282,0.18181818181818182,0.18181818181818182,0.1724137931034483,0.1724137931034483,1
33,18685056.589699894,30855014.931514036,87.5,41.52790708582931,87.5,41.52790708582931,9.354143466934854,9.354143466934854,4.471638793363569,2.588435821108957,4.471638793363569,2.588435821108957,2.7536607123542622,3.0,4.879728608619393,2.7536607123542622,4.879728608619393,6.7,3.9733560323560564,6.7,3.653913023852173,2.7536607123542622,6.240251469155713,2.7536607123542622,0.017543859649122806,3.7378449435589878,3.96232255123179,9.0,3.3805347509137476,9.0,3.96232255123179,3.96232255123179,9.921630376828077,3.96232255123179,15.7,9.921630376828077,9.921630376828077,0.011428571428571429,139.93668178825655,57,29.055546365092063,7.54983443527075,4.04305126783455,0.011428571428571429,0.06369426751592357,0.06369426751592357,0.06369426751592357,0.06369426751592357,0
26,1513808.3802610124,2849455.0534280003,47.1,24.784724129104724,49.46250000000003,25.81646170203233,6.862943974709396,7.032958125852878,3.9012148067115433,0.5477225575051661,3.8522730010223722,0.5477225575051661,0.9162907318741551,0.31622776601683794,0.3666635274972341,0.9162907318741551,0.3666635274972341,0.3,1.03062914337511,0.3,1.0040097855762256,0.9932517730102834,0.14677992676220694,0.9932517730102834,0.012195121951219513,1.1053925228592707,1.5811388300841898,0.1,1.0679040696637834,0.1,1.5811388300841898,1.6431676725154984,2.145935547331393,1.6431676725154984,2.5,2.145935547331393,2.2880726161504312,0.02021733636593378,223.81478913263967,82,39.34095307914226,9.055385138137417,4.406719247264253,0.021231422505307854,0.37037037037037035,0.37037037037037035,0.4,0.4,1
31,16931160.796960387,27878326.69748237,85.4,40.69567211941302,85.4,40.69567211941302,9.241212041718338,9.241212041718338,4.447346100794524,2.16794833886788,4.447346100794524,2.16794833886788,3.349904087274605,3.271085446759225,3.63146237010507,3.349904087274605,3.63146237010507,4.7,5.260408628444748,4.7,4.740941423004269,3.6216707044204863,7.208083595869123,3.6216707044204863,0.012658227848101266,5.444692220292119,5.338539126015656,10.7,4.755967031707963,10.7,5.338539126015656,6.115553940568262,16.306874043854595,6.115553940568262,28.5,16.306874043854595,20.451555033389567,0.011709601873536299,213.30642703236074,79,38.13782392908638,8.888194417315589,4.3694478524670215,0.011709601873536299,0.026737967914438502,0.026737967914438502,0.03508771929824561,0.03508771929824561,0
36,17419030.58228224,28705465.819361884,86.0,40.93379805891292,86.0,40.93379805891292,9.273618495495704,9.273618495495704,4.454347296253507,2.258317958127243,4.454347296253507,2.258317958127243,3.6082115510464816,3.492849839314596,3.8872441031218097,3.6082115510464816,3.8872441031218097,5.1,5.8808607401933175,5.1,5.252899209020131,3.720862499966987,8.040811088707322,3.720862499966987,0.014084507042253521,5.66046809549644,6.074537019394976,12.2,4.924388132576705,12.2,6.074537019394976,6.4265076052238514,20.223452771060764,6.4265076052238514,36.9,20.223452771060764,22.213911793436164,0.011627906976744186,185.84727970444587,71,34.89115054006402,8.426149773176359,4.2626798770413155,0.011627906976744186,0.02421307506053269,0.02421307506053269,0.02710027100271003,0.02710027100271003,0
28,16296770.46189983,26803819.917795822,84.6,40.3777364666604,84.6,40.3777364666604,9.197825830053535,9.197825830053535,4.437934266612178,2.073644135332772,4.437934266612178,2.073644135332772,2.533696813957432,2.3874672772626644,3.3720218465056497,2.533696813957432,3.3720218465056497,4.3,3.5452625419405472,4.3,3.2839919641651774,2.6602595372658615,4.264770967504122,2.6602595372658615,0.012345679012345678,3.572182248065179,3.5496478698597698,5.7,3.2425338464607525,5.7,3.5496478698597698,3.7815340802378077,8.259912643513953,3.7815340802378077,12.6,8.259912643513953,9.178675817071985,0.011820330969267141,220.29958941265593,81,38.940738398300034,9.0,4.394449154672439,0.011820330969267141,0.06993006993006992,0.06993006993006992,0.07936507936507936,0.07936507936507936,0
34,9414978.562947504,15238734.41197731,73.9,36.07478061543176,73.9,36.07478061543176,8.596510920134982,8.596510920134982,4.302712827954156,1.1832159566199232,4.302712827954156,1.1832159566199232,2.0541237336955462,0.8944271909999159,1.3236506067649696,2.0541237336955462,1.3236506067649696,1.4,2.690201353270364,1.4,2.5308525805169344,2.128231705849268,0.8303126524449708,2.128231705849268,0.01639344262295082,2.688533532289381,2.792848008753788,0.8,2.4909402343816853,0.8,2.792848008753788,2.898275349237888,5.538755176230484,2.898275349237888,7.8,5.538755176230484,5.891593012023373,0.013531799729364004,152.75742485305443,61,30.74502584853121,7.810249675906654,4.110873864173311,0.013531799729364004,0.11904761904761904,0.11904761904761904,0.12820512820512822,0.12820512820512822,1
39,22600129.94263994,37528168.07793144,91.7,43.18249980424137,91.7,43.18249980424137,9.57601169589929,9.57601169589929,4.51852237926242,3.0983866769659336,4.51852237926242,3.0983866769659336,2.803360380906535,3.5637059362410923,6.585054305838168,2.803360380906535,6.585054305838168,9.6,4.073409971679515,9.6,3.7397335747224196,2.797281334830153,8.314505676100088,2.797281334830153,0.023255813953488372,3.816342707167812,4.06201920231798,12.7,3.445624028884391,12.7,4.06201920231798,4.049691346263317,10.341176569455936,4.049691346263317,16.5,10.341176569455936,10.288921964727956,0.010905125408942203,97.1633453964986,43,22.973317407144815,6.557438524302,3.7612001156935624,0.010905125408942203,0.06097560975609757,0.06097560975609757,0.06060606060606061,0.06060606060606061,0
31,16218750.078537636,26671755.364821136,84.5,40.33795936302119,84.5,40.33795936302119,9.192388155425117,9.192388155425117,4.436751534363128,2.0,4.436751534363128,2.0,2.5257286443082556,2.3664319132398464,3.174802103936399,2.5257286443082556,3.174802103936399,4.0,3.530195562545407,4.0,3.270889537927044,2.760009940032921,4.202328731234117,2.760009940032921,0.015384615384615385,3.7492257106750375,3.5355339059327378,5.6,3.3899834216366616,5.6,3.5355339059327378,3.9749213828703582,8.205247349318384,3.9749213828703582,12.5,8.205247349318384,9.974265074908542,0.011834319526627219,165.8207416418187,65,32.4161274009682,8.06225774829855,4.174387269895637,0.011834319526627219,0.06329113924050632,0.06329113924050632,0.08,0.08,0
31,4678393.485407252,7419040.647024366,62.2,31.24822266320727,62.2,31.24822266320727,7.886697661252142,7.886697661252142,4.130354999745133,1.0488088481701516,4.130354999745133,1.0488088481701516,1.3609765531356006,0.6324555320336759,1.0826645188807436,1.3609765531356006,1.0826645188807436,1.1,1.6232942195455369,1.1,1.5604402868460678,1.33500106673234,0.4659972203002852,1.33500106673234,0.014492753623188406,1.54274006639511,1.9748417658131499,0.4,1.4721598606702713,0.4,1.9748417658131499,1.9493588689617927,3.108521240097905,1.9493588689617927,3.9,3.108521240097905,3.041956484825261,0.01607717041800643,179.11586038352388,69,34.070165426997285,8.306623862918075,4.23410650459726,0.01607717041800643,0.2631578947368421,0.2631578947368421,0.25641025641025644,0.25641025641025644,1
33,18771854.013807345,31002545.18997857,87.6,41.56745370849956,87.6,41.56745370849956,9.359487165438072,9.359487165438072,4.472780997942346,2.6076809620810595,4.472780997942346,2.6076809620810595,2.066862759472976,2.5298221281347035,4.940346696187564,2.066862759472976,4.940346696187564,6.8,2.7116049490334633,6.8,2.549954029865581,2.0541237336955462,4.696957656390623,2.0541237336955462,0.020833333333333332,2.5731556601186836,2.8106938645110393,6.4,2.390749106397974,6.4,2.8106938645110393,2.792848008753788,5.597867003181242,2.792848008753788,7.9,5.597867003181242,5.538755176230484,0.011415525114155252,112.0419075818567,48,25.17876152211956,6.928203230275509,3.871201010907891,0.011415525114155252,0.12820512820512822,0.12820512820512822,0.12658227848101264,0.12658227848101264,0
31,18946360.018377423,31299214.667285345,87.8,41.64652439371605,87.8,41.64652439371605,9.370165420097983,9.370165420097983,4.475061500641071,2.32379000772445,4.475061500641071,2.32379000772445,2.803360380906535,2.8809720581775866,4.076881921480863,2.803360380906535,4.076881921480863,5.4,4.073409971679515,5.4,3.7397335747224196,2.954910279033736,5.833086413991668,2.954910279033736,0.01818181818181818,4.106124417364826,4.06201920231798,8.3,3.684275398648211,8.3,4.06201920231798,4.381780460041329,10.341176569455936,4.381780460041329,16.5,10.341176569455936,11.733232879911492,0.011389521640091117,133.62098656111857,55,28.203450285995366,7.416198487095663,4.007333185232471,0.011389521640091117,0.052083333333333336,0.052083333333333336,0.06060606060606061,0.06060606060606061,0
35,11905116.106269702,19401817.121352512,78.3,37.856006865867194,78.3,37.856006865867194,8.848728722251575,8.848728722251575,4.360547602996758,1.2649110640673518,4.360547602996758,1.2649110640673518,2.379546134130174,1.0,1.4794489554378591,2.379546134130174,1.4794489554378591,1.6,3.259077798319686,1.6,3.0341217667895353,2.3702437414678603,1.0,2.3702437414678603,0.017241379310344827,3.0781783469312933,3.286335345030997,1.0,2.825689745996459,1.0,3.286335345030997,3.271085446759225,7.26417775571365,3.271085446759225,10.8,7.26417775571365,7.208083595869123,0.01277139208173691,143.1184910566728,58,29.47971821581001,7.615773105863909,4.060443010546419,0.01277139208173691,0.09345794392523366,0.09345794392523366,0.09259259259259259,0.09259259259259259,1
31,7382113.684187262,11863756.278640166,69.6,34.316872383504574,69.6,34.316872383504574,8.342661445845684,8.342661445845684,4.242764567340374,1.224744871391589,4.242764567340374,1.224744871391589,1.1631508098056809,0.7745966692414834,1.4019828977761006,1.1631508098056809,1.4019828977761006,1.5,1.3514274903323147,1.5,1.3068875601299663,1.62924053973028,0.6533201332722017,1.62924053973028,0.014084507042253521,1.945485312297014,1.7888543819998317,0.6,1.8365385184263032,0.6,1.7888543819998317,2.258317958127243,2.6360783559073053,2.258317958127243,3.2,2.6360783559073053,3.8872441031218097,0.014367816091954025,185.84727970444587,71,34.89115054006402,8.426149773176359,4.2626798770413155,0.014367816091954025,0.19607843137254904,0.19607843137254904,0.3125,0.3125,1
28,5153334.353939034,8195337.478542662,63.7,31.87495108263873,63.7,31.87495108263873,7.981227975693966,7.981227975693966,4.154184562578117,1.0954451150103321,4.154184562578117,1.0954451150103321,1.1631508098056809,0.7071067811865476,1.1640841385349605,1.1631508098056809,1.1640841385349605,1.2,1.3514274903323147,1.2,1.3068875601299663,1.1939224684724346,0.5612310241546865,1.1939224684724346,0.017241379310344827,1.3583548902879659,1.7888543819998317,0.5,1.3028598782614849,0.5,1.7888543819998317,1.816590212458495,2.6360783559073053,1.816590212458495,3.2,2.6360783559073053,2.7045495957497807,0.015698587127158554,143.1184910566728,58,29.47971821581001,7.615773105863909,4.060443010546419,0.015698587127158554,0.30303030303030304,0.30303030303030304,0.3125,0.3125,1
22,259614.62012572936,2849455.0534280003,30.5,17.25506234463348,49.46250000000003,25.81646170203233,5.522680508593631,7.032958125852878,3.9012148067115433,0.0,3.417726683613366,0.0,-0.35667494393873245,0.0,0.0,-0.35667494393873245,0.0,0.0,-0.34112560230702216,0.0,-0.3444567376389256,0.09531017980432493,0.0,0.09531017980432493,0.011627906976744186,0.09627817339315149,0.8366600265340756,0.0,0.09596815789986542,0.0,0.8366600265340756,1.0488088481701516,0.7428737856576761,1.0488088481701516,0.7,0.7428737856576761,1.0826645188807436,0.02021733636593378,237.99721688474895,86,40.93379805891292,9.273618495495704,4.454347296253507,0.03278688524590164,0.9090909090909091,0.9090909090909091,1.4285714285714286,1.4285714285714286,1
37,23410869.879118063,38914497.803710245,92.5,43.49621272155163,92.5,43.49621272155163,9.617692030835672,9.617692030835672,4.52720864451838,3.420526275297414,4.52720864451838,3.420526275297414,3.3032169733019514,4.2895221179054435,7.765240032043991,3.3032169733019514,7.765240032043991,11.7,5.152509962125279,11.7,4.651151316057284,3.299533727885655,11.324390910428306,3.299533727885655,0.02702702702702703,4.774381171293548,5.215361924162119,18.4,4.225322629017961,18.4,5.215361924162119,5.205766033928148,15.684623085231516,5.205766033928148,27.2,15.684623085231516,15.63655496235383,0.010810810810810811,79.95574607777785,37,20.26911422183296,6.082762530298219,3.6109179126442243,0.010810810810810811,0.03690036900369004,0.03690036900369004,0.03676470588235294,0.03676470588235294,0
34,12662956.348027414,20674135.31872359,79.5,38.33886695853367,79.5,38.33886695853367,8.916277250063503,8.916277250063503,4.375757021660286,1.449137674618944,4.375757021660286,1.449137674618944,2.928523523860541,1.9493588689617927,1.8557355133154463,2.928523523860541,1.8557355133154463,2.1,4.331003192466166,2.1,3.9596150306063422,3.1945831322991562,3.041956484825261,3.1945831322991562,0.017241379310344827,4.5656855814034,4.324349662087931,3.8,4.0576973153546865,3.8,4.324349662087931,4.9396356140913875,11.478047176945159,4.9396356140913875,18.7,11.478047176945159,14.32709658347596,0.012578616352201259,143.1184910566728,58,29.47971821581001,7.615773105863909,4.060443010546419,0.012578616352201259,0.04098360655737705,0.04098360655737705,0.053475935828877004,0.053475935828877004,1
31,11599650.832002897,18889640.413731188,77.8,37.654451939240545,77.8,37.654451939240545,8.820430828479978,8.820430828479978,4.354141431184346,1.5491933384829668,4.354141431184346,1.5491933384829668,2.3608540011180215,1.6733200530681511,2.074162133656595,2.3608540011180215,2.074162133656595,2.4,3.2251245473890777,2.4,3.0043343645485256,2.5572273113676265,2.3584772576651876,2.5572273113676265,0.02,3.3931969275803255,3.255764119219941,2.8,3.0924436038542837,2.8,3.255764119219941,3.591656999213594,7.151901992480022,3.591656999213594,10.6,7.151901992480022,8.42347759881733,0.012853470437017995,118.1212059826828,50,26.05003654793457,7.0710678118654755,3.912023005428146,0.012853470437017995,0.07751937984496124,0.07751937984496124,0.09433962264150944,0.09433962264150944,1
29,5842039.2174196495,9324712.733604454,65.7,32.706781375251715,65.7,32.706781375251715,8.105553651663778,8.105553651663778,4.185098925490565,1.140175425099138,4.185098925490565,1.140175425099138,1.2237754316221157,0.7071067811865476,1.2443793443943703,1.2237754316221157,1.2443793443943703,1.3,1.4333077020723042,1.3,1.3835446689495379,1.2237754316221157,0.5612310241546865,1.2237754316221157,0.017543859649122806,1.396913743691965,1.8439088914585775,0.5,1.3383979005278717,0.5,1.8439088914585775,1.8439088914585775,2.7726758359805683,1.8439088914585775,3.4,2.7726758359805683,2.7726758359805683,0.015220700152207,139.93668178825655,57,29.055546365092063,7.54983443527075,4.04305126783455,0.015220700152207,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,1
25,1007202.2180203482,2849455.0534280003,42.6,22.795091120855083,49.46250000000003,25.81646170203233,6.526867548832288,7.032958125852878,3.9012148067115433,0.31622776601683794,3.751854253275325,0.31622776601683794,0.1823215567939546,0.0,0.14677992676220694,0.1823215567939546,0.14677992676220694,0.1,0.1865718696536449,0.1,0.185628562661779,0.5306282510621704,0.0,0.5306282510621704,0.01282051282051282,0.5615784230695307,1.0954451150103321,0.0,0.5514573080589296,0.0,1.0954451150103321,1.3038404810405297,1.1640841385349605,1.3038404810405297,1.2,1.1640841385349605,1.556111699076326,0.02021733636593378,209.8286873868735,78,37.735099740195594,8.831760866327848,4.356708826689592,0.023474178403755867,0.5882352941176471,0.5882352941176471,0.8333333333333334,0.8333333333333334,1
29,6879132.007429195,11032634.755586075,68.4,33.8231006600708,68.4,33.8231006600708,8.270429251254134,8.270429251254134,4.225372824628505,1.1832159566199232,4.225372824628505,1.1832159566199232,0.6418538861723947,0.7071067811865476,1.3236506067649696,0.6418538861723947,1.3236506067649696,1.4,0.696638894470804,1.4,0.6841098083830675,1.0647107369924282,0.5612310241546865,1.0647107369924282,0.0136986301369863,1.194243171262305,1.378404875209022,0.5,1.1507936045304374,0.5,1.378404875209022,1.70293863659264,1.7072403534124714,1.70293863659264,1.9,1.7072403534124714,2.4284639727169712,0.014619883040935672,192.63309078118803,73,35.708289746833614,8.54400374531753,4.290459441148391,0.014619883040935672,0.3448275862068966,0.3448275862068966,0.5263157894736842,0.5263157894736842,1
35,18598561.93425149,30708019.21882108,87.4,41.48835292974981,87.4,41.48835292974981,9.348796714016196,9.348796714016196,4.470495282661489,2.6267851073127395,4.470495282661489,2.6267851073127395,2.6946271807700692,3.146426544510455,5.0008163861509365,2.6946271807700692,5.0008163861509365,6.9,3.8561271275263374,6.9,3.553058513330268,2.884800712846709,6.7560988545483225,2.884800712846709,0.01694915254237288,3.976041824761331,3.847076812334269,9.9,3.5774589234715575,9.9,3.847076812334269,4.230839160261236,9.445350885323137,4.230839160261236,14.8,9.445350885323137,11.067363963716469,0.011441647597254004,146.31601087536825,59,29.902672866252633,7.681145747868608,4.07753744390572,0.011441647597254004,0.0558659217877095,0.0558659217877095,0.06756756756756756,0.06756756756756756,0
33,13936519.21269181,22817244.440687522,81.4,39.10092253038249,81.4,39.10092253038249,9.02219485491197,9.02219485491197,4.399375273008495,1.6733200530681511,4.399375273008495,1.6733200530681511,2.509599262378372,2.0,2.3584772576651876,2.509599262378372,2.3584772576651876,2.8,3.499788964495914,2.8,3.2444299997006363,2.803360380906535,3.174802103936399,2.803360380906535,0.015384615384615385,3.8273399527975944,3.5071355833500366,4.0,3.454727532647776,4.0,3.5071355833500366,4.06201920231798,8.09569726467447,4.06201920231798,12.3,8.09569726467447,10.341176569455936,0.012285012285012284,165.8207416418187,65,32.4161274009682,8.06225774829855,4.174387269895637,0.012285012285012284,0.06060606060606061,0.06060606060606061,0.08130081300813008,0.08130081300813008,0
35,19210407.627628207,31748261.29259867,88.1,41.76507417097104,88.1,41.76507417097104,9.386160024205852,9.386160024205852,4.478472532942134,2.7748873851023217,4.478472532942134,2.7748873851023217,2.4849066497880004,3.3015148038438356,5.479516903160578,2.4849066497880004,5.479516903160578,7.7,3.453477847291466,7.7,3.204085059065583,2.9014215940827497,7.320185415918384,2.9014215940827497,0.01694915254237288,4.006706151812997,3.4641016151377544,10.9,3.6026843413866203,10.9,3.4641016151377544,4.266145801540309,7.930812913000377,4.266145801540309,12.0,7.930812913000377,11.22172159768039,0.011350737797956869,146.31601087536825,59,29.902672866252633,7.681145747868608,4.07753744390572,0.011350737797956869,0.054945054945054944,0.054945054945054944,0.08333333333333333,0.08333333333333333,0
35,19928097.782577954,32969689.951066595,88.9,42.08087879402781,88.9,42.08087879402781,9.428679653058534,9.428679653058534,4.487512142519859,2.8635642126552705,4.487512142519859,2.8635642126552705,3.7721860602403465,4.505552130427524,5.77446221171192,3.7819143200811256,5.77446221171192,8.2,6.296191249513453,8.2,5.6120868827827115,3.8485505824725723,12.29079659964814,4.001863709427935,0.016666666666666666,5.944987494464175,6.593557461643903,20.3,5.41479884446388,20.3,6.6257075093909785,6.850182479321262,23.184602744430602,7.395944834840239,43.474999999999994,23.37332153796839,24.70796065402771,0.01124859392575928,149.5290505511232,60,30.32443435370665,7.745966692414834,4.0943445622221,0.01124859392575928,0.021310602024507193,0.018281535648994516,0.022779043280182234,0.02300172512938471,0
27,1363305.543215777,2849455.0534280003,45.9,24.257380725472753,49.46250000000003,25.81646170203233,6.774953874381729,7.032958125852878,3.9012148067115433,0.6324555320336759,3.8264651170664994,0.6324555320336759,1.252762968495368,0.4472135954999579,0.4659972203002852,1.252762968495368,0.4659972203002852,0.4,1.4729025144948589,0.4,1.420522239785071,1.2237754316221157,0.2615320972023661,1.2237754316221157,0.011494252873563218,1.396913743691965,1.8708286933869707,0.2,1.3383979005278717,0.2,1.8708286933869707,1.8439088914585775,2.8404688893037155,1.8439088914585775,3.5,2.8404688893037155,2.7726758359805683,0.02021733636593378,241.57271811393474,87,41.33006076982422,9.327379053088816,4.465908118654584,0.02178649237472767,0.29411764705882354,0.29411764705882354,0.2857142857142857,0.2857142857142857,1
31,4097364.4285274637,6472499.667492679,60.2,30.40864552537148,60.2,30.40864552537148,7.758865896508329,7.758865896508329,4.097672352314776,0.8944271909999159,4.097672352314776,0.8944271909999159,1.33500106673234,0.5477225575051661,0.8303126524449708,1.33500106673234,0.8303126524449708,0.8,1.5868196480163934,0.8,1.526582484358094,1.308332819650179,0.3666635274972341,1.308332819650179,0.013888888888888888,1.5074621479837715,1.9493588689617927,0.3,1.439892342611708,0.3,1.9493588689617927,1.9235384061671346,3.041956484825261,1.9235384061671346,3.8,3.041956484825261,2.975099101015449,0.01661129568106312,189.23345427539553,72,35.30019304119457,8.48528137423857,4.276666119016055,0.01661129568106312,0.27027027027027023,0.27027027027027023,0.2631578947368421,0.2631578947368421,1
32,17336992.556176215,28566329.869264856,85.9,40.8941296807085,85.9,40.8941296807085,9.268225288586807,9.268225288586807,4.45318382899021,2.3664319132398464,4.45318382899021,2.3664319132398464,2.4159137783010487,2.7386127875258306,4.202328731234117,2.4159137783010487,4.202328731234117,5.6,3.325597401934688,5.6,3.092391118579124,2.7013612129514133,5.360653291788068,2.7013612129514133,0.015151515151515152,3.644679596212767,3.3466401061363023,7.5,3.3030329329966883,7.5,3.3466401061363023,3.8600518131237567,7.487698559721587,3.8600518131237567,11.2,7.487698559721587,9.498504300192396,0.011641443538998835,169.1231855253592,66,32.831189129886496,8.12403840463596,4.189654742026425,0.011641443538998835,0.06711409395973154,0.06711409395973154,0.08928571428571429,0.08928571428571429,0
28,10214780.208771214,16572716.593462685,75.4,36.68395242632044,75.4,36.68395242632044,8.683317338436964,8.683317338436964,4.32280727501391,1.4142135623730951,4.32280727501391,1.4142135623730951,1.0647107369924282,0.8944271909999159,1.7817974362806785,1.0647107369924282,1.7817974362806785,2.0,1.2211076572703687,2.0,1.1843444612524427,1.3862943611198906,0.8303126524449708,1.3862943611198906,0.014925373134328358,1.6111555406381683,1.70293863659264,0.8,1.53457265398911,0.8,1.70293863659264,2.0,2.4284639727169712,2.0,2.9,2.4284639727169712,3.174802103936399,0.01326259946949602,172.43995467858267,67,33.245204002076335,8.18535277187245,4.204692619390966,0.01326259946949602,0.25,0.25,0.3448275862068966,0.3448275862068966,1
33,11905116.106269702,19401817.121352512,78.3,37.856006865867194,78.3,37.856006865867194,8.848728722251575,8.848728722251575,4.360547602996758,1.378404875209022,4.360547602996758,1.378404875209022,2.0918640616783932,1.0954451150103321,1.7072403534124714,2.0918640616783932,1.7072403534124714,1.9,2.7538112664852847,1.9,2.587581432382465,2.0412203288596382,1.1640841385349605,2.0412203288596382,0.021739130434782608,2.5532508568297647,2.8460498941515415,1.2,2.3734133791717906,1.2,2.8460498941515415,2.7748873851023217,5.715718730168739,2.7748873851023217,8.1,5.715718730168739,5.479516903160578,0.01277139208173691,106.0345580685927,46,24.301413006564616,6.782329983125268,3.828641396489095,0.01277139208173691,0.12987012987012986,0.12987012987012986,0.1234567901234568,0.1234567901234568,1
36,20386797.371035904,33751022.39786185,89.4,42.27801602150747,89.4,42.27801602150747,9.45515732285825,9.45515732285825,4.493120682179469,3.1144823004794873,4.493120682179469,3.1144823004794873,2.995732273553991,4.012480529547776,6.6421668157248055,2.995732273553991,6.6421668157248055,9.7,4.472709955353414,9.7,4.079936397032071,3.3141860046725258,10.131837833766843,3.3141860046725258,0.018518518518518517,4.803888003443071,4.47213595499958,16.1,4.248927458959342,16.1,4.47213595499958,5.244044240850758,12.139244620058346,5.244044240850758,20.0,12.139244620058346,15.828651288704965,0.011185682326621923,130.48751172354335,54,27.775473195906944,7.3484692283495345,3.9889840465642745,0.011185682326621923,0.03636363636363636,0.03636363636363636,0.05,0.05,0
30,3077568.3541089557,4821050.144196887,56.1,28.672730389738906,56.1,28.672730389738906,7.489993324429602,7.489993324429602,4.027135812528651,0.8366600265340756,4.027135812528651,0.8366600265340756,0.7419373447293773,0.4472135954999579,0.7428737856576761,0.7419373447293773,0.7428737856576761,0.7,0.815775294395834,0.7,0.7987785544513636,0.9555114450274363,0.2615320972023661,0.9555114450274363,0.012987012987012988,1.059006521849568,1.449137674618944,0.2,1.0244702614093024,0.2,1.449137674618944,1.61245154965971,1.8557355133154463,1.61245154965971,2.1,1.8557355133154463,2.2172319256025204,0.017825311942959002,206.36366151357117,77,37.33151408392342,8.774964387392123,4.343805421853684,0.017825311942959002,0.3846153846153846,0.3846153846153846,0.47619047619047616,0.47619047619047616,1
